YMD,YM,MD,Product,Price,KRW_USD_EXR,Annual_Call_Rate,item_PPI,item_CPI,Food_Price_Index,Cereals_Price_Index,DayAvg_Temperature,DayDiff_Temperature,DayAvg_RelativeHumidity,DaySum_Rainfall,DayAvg_WindSpeed,DaySum_Sunshine,Warning_Count
2012-08-14,201208,814,깻잎,3637.372881355932,1071.1,3.08,,62.957,123.4,147.1,25.0,6.5,74.0,0.0,2.0,1.0,0.0
2012-08-16,201208,816,깻잎,3384.745762711864,1071.1,3.08,,62.957,123.4,147.1,25.5,7.5,78.0,30.0,1.0,0.0,0.5
2012-08-17,201208,817,깻잎,3734.491525423729,1071.1,3.08,,62.957,123.4,147.1,27.5,11.0,72.0,2.5,1.5,2.5,0.5
2012-08-20,201208,820,깻잎,3433.3050847457625,1071.1,3.08,,62.957,123.4,147.1,27.5,5.0,0.0,1.5,2.0,0.0,0.5
2012-08-21,201208,821,깻잎,3427.71186440678,1071.1,3.08,,62.957,123.4,147.1,27.5,9.5,69.5,1.5,1.5,2.5,0.5
2012-08-22,201208,822,깻잎,3405.338983050848,1071.1,3.08,,62.957,123.4,147.1,23.5,5.0,81.5,17.0,1.5,0.0,0.0
2012-08-23,201208,823,깻잎,3336.101694915254,1071.1,3.08,,62.957,123.4,147.1,21.5,3.5,84.5,58.5,1.0,0.0,0.5
2012-08-24,201208,824,깻잎,3699.491525423729,1071.1,3.08,,62.957,123.4,147.1,21.0,2.5,85.0,23.5,1.5,0.0,0.0
2012-08-27,201208,827,깻잎,4118.3050847457625,1071.1,3.08,,62.957,123.4,147.1,26.5,8.5,68.0,0.0,2.5,1.0,1.0
2012-08-28,201208,828,깻잎,4795.728813559322,1071.1,3.08,,62.957,123.4,147.1,25.5,5.5,71.0,26.5,5.5,0.0,1.0
2012-08-29,201208,829,깻잎,5542.677966101695,1071.1,3.08,,62.957,123.4,147.1,26.5,7.5,65.0,0.5,2.0,1.0,0.0
2012-08-30,201208,830,깻잎,5568.271186440678,1071.1,3.08,,62.957,123.4,147.1,21.33333333333333,6.333333333333333,83.33333333333333,69.33333333333333,1.6666666666666667,0.0,1.0
2012-08-31,201208,831,깻잎,5156.9152542372885,1071.1,3.08,,62.957,123.4,147.1,23.0,10.0,63.0,0.0,1.5,5.0,0.0
2012-09-03,201209,903,깻잎,5812.779661016949,1071.1,3.08,,91.752,125.2,146.8,23.5,11.5,71.0,0.0,1.0,2.0,0.0
2012-09-04,201209,904,깻잎,6307.779661016949,1071.1,3.08,,91.752,125.2,146.8,23.5,11.0,76.5,24.5,1.5,0.5,0.0
2012-09-05,201209,905,깻잎,6065.745762711865,1071.1,3.08,,91.752,125.2,146.8,23.0,11.5,70.5,14.5,1.5,3.0,0.0
2012-09-06,201209,906,깻잎,6074.896551724138,1071.1,3.08,,91.752,125.2,146.8,20.5,12.5,59.5,0.0,0.5,4.5,0.0
2012-09-07,201209,907,깻잎,5684.120689655172,1071.1,3.08,,91.752,125.2,146.8,22.0,15.0,69.0,6.5,1.5,2.5,0.0
2012-09-10,201209,910,깻잎,6327.051724137931,1071.1,3.08,,91.752,125.2,146.8,20.0,8.5,75.0,11.5,1.0,2.5,0.0
2012-09-11,201209,911,깻잎,6324.637931034483,1071.1,3.08,,91.752,125.2,146.8,19.5,13.5,68.5,0.0,1.5,3.0,0.0
2012-09-12,201209,912,깻잎,5693.689655172414,1071.1,3.08,,91.752,125.2,146.8,20.5,12.5,71.0,0.0,0.5,1.0,0.0
2012-09-13,201209,913,깻잎,5517.525423728814,1071.1,3.08,,91.752,125.2,146.8,21.0,5.5,75.5,1.5,0.5,0.0,0.0
2012-09-14,201209,914,깻잎,5663.796610169492,1071.1,3.08,,91.752,125.2,146.8,19.5,5.0,80.0,5.0,0.5,0.0,0.0
2012-09-17,201209,917,깻잎,5866.508474576272,1071.1,3.08,,91.752,125.2,146.8,19.4,5.0,79.0,58.6,2.6,0.0,1.0
2012-09-18,201209,918,깻잎,5864.135593220339,1071.1,3.08,,91.752,125.2,146.8,20.5,9.0,69.0,0.0,1.0,2.0,0.0
2012-09-19,201209,919,깻잎,5821.423728813559,1071.1,3.08,,91.752,125.2,146.8,19.5,10.5,65.0,0.0,1.5,3.5,0.0
2012-09-20,201209,920,깻잎,5726.677966101695,1071.1,3.08,,91.752,125.2,146.8,18.5,13.0,66.5,0.0,0.5,3.5,0.0
2012-09-21,201209,921,깻잎,5704.8983050847455,1071.1,3.08,,91.752,125.2,146.8,17.5,12.5,68.5,0.0,0.5,3.0,0.0
2012-09-24,201209,924,깻잎,6297.067796610169,1071.1,3.08,,91.752,125.2,146.8,18.5,15.0,65.0,0.0,0.5,4.0,0.0
2012-09-25,201209,925,깻잎,6602.9152542372885,1071.1,3.08,,91.752,125.2,146.8,18.0,13.5,68.0,0.0,1.5,4.5,0.0
2012-09-26,201209,926,깻잎,6916.728813559322,1071.1,3.08,,91.752,125.2,146.8,18.0,14.5,70.5,0.0,0.5,3.5,0.0
2012-09-27,201209,927,깻잎,7225.966101694915,1071.1,3.08,,91.752,125.2,146.8,18.0,9.5,74.0,0.0,1.0,0.5,0.0
2012-09-28,201209,928,깻잎,7431.474576271186,1071.1,3.08,,91.752,125.2,146.8,18.5,11.0,72.5,0.0,1.0,1.5,0.0
2012-10-02,201210,1002,깻잎,7428.508474576271,1071.1,3.08,,76.374,124.0,146.5,16.5,14.0,69.5,0.0,0.5,3.0,0.0
2012-10-04,201210,1004,깻잎,5765.423728813559,1071.1,3.08,,76.374,124.0,146.5,16.5,16.0,65.0,0.0,0.5,3.5,0.0
2012-10-05,201210,1005,깻잎,4993.64406779661,1071.1,3.08,,76.374,124.0,146.5,16.5,11.0,73.0,0.0,0.5,0.0,0.0
2012-10-08,201210,1008,깻잎,4673.847457627118,1071.1,3.08,,76.374,124.0,146.5,14.0,13.5,68.0,0.0,1.0,4.5,0.0
2012-10-09,201210,1009,깻잎,4024.271186440678,1071.1,3.08,,76.374,124.0,146.5,13.5,15.0,71.0,0.0,0.5,2.5,0.0
2012-10-10,201210,1010,깻잎,3651.0508474576272,1071.1,3.08,,76.374,124.0,146.5,14.5,13.5,72.0,0.0,0.5,1.0,0.0
2012-10-11,201210,1011,깻잎,3469.610169491525,1071.1,3.08,,76.374,124.0,146.5,12.5,13.0,62.5,0.0,0.5,4.0,0.0
2012-10-12,201210,1012,깻잎,3507.0677966101694,1071.1,3.08,,76.374,124.0,146.5,12.5,17.5,63.5,0.0,0.5,4.0,0.0
2012-10-15,201210,1015,깻잎,3655.457627118644,1071.1,3.08,,76.374,124.0,146.5,12.5,17.0,57.5,0.0,0.5,4.5,0.0
2012-10-16,201210,1016,깻잎,3748.0,1071.1,3.08,,76.374,124.0,146.5,14.5,17.5,65.0,0.0,0.5,4.0,0.0
2012-10-17,201210,1017,깻잎,4166.728813559322,1071.1,3.08,,76.374,124.0,146.5,13.0,10.0,66.5,1.5,1.0,1.0,0.0
2012-10-18,201210,1018,깻잎,4301.813559322034,1071.1,3.08,,76.374,124.0,146.5,9.0,15.0,53.5,0.0,1.0,4.0,0.0
2012-10-19,201210,1019,깻잎,4305.203389830508,1071.1,3.08,,76.374,124.0,146.5,11.0,17.0,63.5,0.0,0.5,3.5,0.0
2012-10-22,201210,1022,깻잎,4203.64406779661,1071.1,3.08,,76.374,124.0,146.5,14.0,11.5,73.5,23.5,2.0,0.0,0.0
2012-10-23,201210,1023,깻잎,4319.576271186441,1071.1,3.08,,76.374,124.0,146.5,10.5,12.0,50.5,0.0,1.5,4.5,0.0
2012-10-24,201210,1024,깻잎,4852.559322033899,1071.1,3.08,,76.374,124.0,146.5,10.0,14.5,67.0,0.0,0.5,1.5,0.0
2012-10-25,201210,1025,깻잎,4904.508474576272,1071.1,3.08,,76.374,124.0,146.5,11.5,16.5,69.0,0.0,0.5,3.5,0.0
2012-10-26,201210,1026,깻잎,4907.389830508475,1071.1,3.08,,76.374,124.0,146.5,13.5,16.5,69.5,0.0,0.5,3.0,0.0
2012-10-29,201210,1029,깻잎,4849.762711864407,1071.1,3.08,,76.374,124.0,146.5,11.0,12.5,67.5,0.0,0.5,3.0,0.0
2012-10-30,201210,1030,깻잎,4779.932203389831,1071.1,3.08,,76.374,124.0,146.5,10.0,11.5,57.0,0.0,1.5,3.0,0.0
2012-10-31,201210,1031,깻잎,4611.881355932203,1071.1,3.08,,76.374,124.0,146.5,7.0,12.0,59.0,0.0,1.0,3.5,0.0
2012-11-01,201211,1101,깻잎,4364.423728813559,1071.1,3.08,,68.105,123.6,148.5,6.5,9.5,45.5,0.0,1.5,4.0,0.0
2012-11-02,201211,1102,깻잎,3991.542372881356,1071.1,3.08,,68.105,123.6,148.5,5.0,14.0,51.5,0.0,0.5,4.5,0.5
2012-11-05,201211,1105,깻잎,3975.5254237288136,1071.1,3.08,,68.105,123.6,148.5,10.5,8.0,69.5,0.5,1.5,0.5,0.0
2012-11-06,201211,1106,깻잎,3970.932203389831,1071.1,3.08,,68.105,123.6,148.5,9.5,6.0,69.0,5.5,1.5,1.0,0.0
2012-11-07,201211,1107,깻잎,4084.322033898305,1071.1,3.08,,68.105,123.6,148.5,9.0,10.5,65.5,0.0,1.5,1.0,0.0
2012-11-08,201211,1108,깻잎,4137.5,1071.1,3.08,,68.105,123.6,148.5,9.0,11.5,70.0,0.0,0.5,0.0,0.0
2012-11-09,201211,1109,깻잎,4094.491525423729,1071.1,3.08,,68.105,123.6,148.5,9.5,13.0,73.5,0.0,0.5,2.0,0.0
2012-11-12,201211,1112,깻잎,3995.847457627119,1071.1,3.08,,68.105,123.6,148.5,9.5,6.0,45.5,0.0,2.5,1.0,0.0
2012-11-13,201211,1113,깻잎,4037.71186440678,1071.1,3.08,,68.105,123.6,148.5,7.5,7.5,56.5,1.5,2.0,2.0,0.0
2012-11-14,201211,1114,깻잎,3686.35593220339,1071.1,3.08,,68.105,123.6,148.5,4.5,5.0,57.0,0.0,1.5,0.5,0.0
2012-11-15,201211,1115,깻잎,3774.06779661017,1071.1,3.08,,68.105,123.6,148.5,4.0,12.0,55.5,0.0,0.5,4.5,0.0
2012-11-16,201211,1116,깻잎,3700.762711864407,1071.1,3.08,,68.105,123.6,148.5,5.0,12.5,72.5,6.5,0.5,0.0,0.0
2012-11-19,201211,1119,깻잎,3700.762711864407,1071.1,3.08,,68.105,123.6,148.5,4.5,14.0,60.5,0.0,1.5,1.5,0.0
2012-11-20,201211,1120,깻잎,3621.6949152542375,1071.1,3.08,,68.105,123.6,148.5,3.0,8.0,51.0,0.0,1.5,3.0,0.0
2012-11-21,201211,1121,깻잎,3652.0338983050847,1071.1,3.08,,68.105,123.6,148.5,2.0,13.0,60.5,0.0,0.5,1.5,0.0
2012-11-22,201211,1122,깻잎,3563.983050847457,1071.1,3.08,,68.105,123.6,148.5,5.0,15.0,62.0,0.0,0.5,2.5,0.0
2012-11-23,201211,1123,깻잎,3495.71186440678,1071.1,3.08,,68.105,123.6,148.5,6.0,7.0,56.5,0.0,1.0,1.0,0.0
2012-11-26,201211,1126,깻잎,3531.135593220339,1071.1,3.08,,68.105,123.6,148.5,2.5,8.0,65.0,3.5,1.5,1.0,0.0
2012-11-27,201211,1127,깻잎,3531.135593220339,1071.1,3.08,,68.105,123.6,148.5,1.5,11.5,51.0,0.0,0.5,4.5,0.0
2012-11-28,201211,1128,깻잎,3607.406779661017,1071.1,3.08,,68.105,123.6,148.5,5.5,17.0,59.0,0.0,1.5,0.5,0.0
2012-11-29,201211,1129,깻잎,3677.203389830509,1071.1,3.08,,68.105,123.6,148.5,2.5,10.5,49.0,0.0,1.0,2.5,0.0
2012-11-30,201211,1130,깻잎,3584.6610169491523,1071.1,3.08,,68.105,123.6,148.5,1.5,12.0,50.0,0.0,0.5,3.0,0.0
2012-12-03,201212,1203,깻잎,3651.101694915254,1071.1,3.08,,75.135,122.9,146.4,2.5,11.0,75.5,3.5,1.0,0.0,0.0
2012-12-04,201212,1204,깻잎,3651.101694915254,1071.1,3.08,,75.135,122.9,146.4,-0.5,6.5,31.0,0.0,1.0,3.5,0.0
2012-12-05,201212,1205,깻잎,3651.101694915254,1071.1,3.08,,75.135,122.9,146.4,0.5,11.0,64.5,7.0,2.0,1.5,0.5
2012-12-06,201212,1206,깻잎,3721.5254237288136,1071.1,3.08,,75.135,122.9,146.4,-4.0,8.0,59.0,0.0,1.5,4.0,0.5
2012-12-07,201212,1207,깻잎,3852.8813559322034,1071.1,3.08,,75.135,122.9,146.4,-3.0,9.0,78.0,4.0,1.0,0.0,1.0
2012-12-10,201212,1210,깻잎,3880.847457627119,1071.1,3.08,,75.135,122.9,146.4,-6.0,11.5,57.5,0.0,1.0,4.0,0.5
2012-12-11,201212,1211,깻잎,4098.64406779661,1071.1,3.08,,75.135,122.9,146.4,-4.5,13.5,60.5,0.0,0.5,4.0,0.5
2012-12-12,201212,1212,깻잎,4282.542372881356,1071.1,3.08,,75.135,122.9,146.4,-5.0,14.0,63.0,0.0,0.5,3.0,0.5
2012-12-13,201212,1213,깻잎,4570.254237288135,1071.1,3.08,,75.135,122.9,146.4,-3.5,16.5,60.5,0.0,0.0,3.5,0.5
2012-12-14,201212,1214,깻잎,4747.372881355932,1071.1,3.08,,75.135,122.9,146.4,0.5,6.0,83.0,18.5,0.0,0.0,0.0
2012-12-17,201212,1217,깻잎,5253.474576271186,1071.1,3.08,,75.135,122.9,146.4,2.0,8.5,71.0,0.0,1.0,0.5,0.0
2012-12-18,201212,1218,깻잎,5440.762711864407,1071.1,3.08,,75.135,122.9,146.4,-2.5,7.0,46.5,0.0,2.5,3.5,0.0
2012-12-20,201212,1220,깻잎,5877.372881355932,1071.1,3.08,,75.135,122.9,146.4,-2.0,13.0,52.5,0.0,0.5,3.5,0.0
2012-12-21,201212,1221,깻잎,6078.220338983051,1071.1,3.08,,75.135,122.9,146.4,-0.5,3.5,80.0,7.0,0.0,0.0,0.5
2012-12-24,201212,1224,깻잎,6407.118644067797,1071.1,3.08,,75.135,122.9,146.4,-7.5,11.5,58.0,0.0,1.0,4.0,0.0
2012-12-26,201212,1226,깻잎,6314.322033898305,1071.1,3.08,,75.135,122.9,146.4,-9.0,13.0,45.0,0.0,0.5,4.0,1.0
2012-12-27,201212,1227,깻잎,6832.457627118644,1071.1,3.08,,75.135,122.9,146.4,-5.0,16.0,47.0,0.0,0.5,3.5,1.0
2012-12-28,201212,1228,깻잎,6902.372881355932,1071.1,3.08,,75.135,122.9,146.4,-1.3333333333333333,3.333333333333333,79.0,10.333333333333334,0.0,0.0,1.0
2012-12-31,201212,1231,깻잎,7401.1016949152545,1071.1,3.08,,75.135,122.9,146.4,-7.0,12.5,61.5,0.0,1.0,3.5,0.0
2013-01-02,201301,102,깻잎,7477.28813559322,1055.3,2.59,,104.48,123.4,145.2,-5.5,12.5,55.5,0.5,1.5,1.0,1.0
2013-01-03,201301,103,깻잎,7624.830508474576,1055.3,2.59,,104.48,123.4,145.2,-10.5,11.0,50.5,0.0,1.5,4.0,1.0
2013-01-04,201301,104,깻잎,7565.508474576271,1055.3,2.59,,104.48,123.4,145.2,-10.5,17.0,56.5,0.0,0.5,4.0,1.0
2013-01-07,201301,107,깻잎,7180.762711864407,1055.3,2.59,,104.48,123.4,145.2,-4.5,14.5,53.5,0.0,0.5,4.0,1.0
2013-01-08,201301,108,깻잎,7086.949152542373,1055.3,2.59,,104.48,123.4,145.2,-4.0,14.5,54.5,0.0,0.5,4.0,1.0
2013-01-09,201301,109,깻잎,6584.661016949152,1055.3,2.59,,104.48,123.4,145.2,-5.5,8.5,45.0,0.0,1.5,4.0,1.0
2013-01-10,201301,110,깻잎,6179.406779661017,1055.3,2.59,,104.48,123.4,145.2,-7.5,13.0,45.5,0.0,1.0,4.0,1.0
2013-01-11,201301,111,깻잎,5866.810344827586,1055.3,2.59,,104.48,123.4,145.2,-5.5,18.0,59.0,0.0,0.0,4.0,1.0
2013-01-14,201301,114,깻잎,5487.5,1055.3,2.59,,104.48,123.4,145.2,-1.5,12.0,64.0,0.0,1.0,2.0,0.0
2013-01-15,201301,115,깻잎,5313.793103448276,1055.3,2.59,,104.48,123.4,145.2,-2.5,14.0,68.5,0.0,0.0,3.5,0.0
2013-01-16,201301,116,깻잎,5125.775862068966,1055.3,2.59,,104.48,123.4,145.2,-1.0,10.5,66.0,0.0,1.0,0.0,0.5
2013-01-17,201301,117,깻잎,5181.101694915255,1055.3,2.59,,104.48,123.4,145.2,-3.0,7.0,56.5,0.0,1.5,1.5,0.5
2013-01-18,201301,118,깻잎,5181.101694915255,1055.3,2.59,,104.48,123.4,145.2,-4.0,14.5,55.0,0.0,0.5,4.0,0.5
2013-01-21,201301,121,깻잎,5017.372881355932,1055.3,2.59,,104.48,123.4,145.2,3.0,3.0,86.5,18.5,0.5,0.0,0.0
2013-01-22,201301,122,깻잎,4966.525423728814,1055.3,2.59,,104.48,123.4,145.2,3.0,3.5,84.5,2.0,0.5,0.0,0.0
2013-01-23,201301,123,깻잎,4891.6949152542375,1055.3,2.59,,104.48,123.4,145.2,2.0,2.5,85.0,1.0,0.0,0.0,0.0
2013-01-24,201301,124,깻잎,4851.271186440678,1055.3,2.59,,104.48,123.4,145.2,1.0,7.0,66.0,0.5,1.5,0.0,0.0
2013-01-25,201301,125,깻잎,4851.271186440678,1055.3,2.59,,104.48,123.4,145.2,-3.5,6.0,35.5,0.0,3.0,4.5,0.5
2013-01-28,201301,128,깻잎,4832.542372881356,1055.3,2.59,,104.48,123.4,145.2,-1.5,14.5,56.5,0.0,0.5,3.5,1.0
2013-01-29,201301,129,깻잎,5175.338983050848,1055.3,2.59,,104.48,123.4,145.2,0.5,13.0,68.0,0.0,0.0,0.0,0.5
2013-01-30,201301,130,깻잎,5174.4915254237285,1055.3,2.59,,104.48,123.4,145.2,2.0,15.0,68.0,0.0,0.0,2.0,0.5
2013-01-31,201301,131,깻잎,5457.542372881356,1055.3,2.59,,104.48,123.4,145.2,4.5,15.0,67.0,0.0,0.0,2.5,0.0
2013-02-01,201302,201,깻잎,5824.745762711865,1055.3,2.59,,96.483,123.3,142.3,8.0,9.0,85.5,22.0,1.0,0.0,0.0
2013-02-04,201302,204,깻잎,6057.627118644068,1055.3,2.59,,96.483,123.3,142.3,1.0,5.5,77.0,6.0,1.5,0.0,0.0
2013-02-05,201302,205,깻잎,6168.779661016949,1055.3,2.59,,96.483,123.3,142.3,0.0,5.0,83.0,1.5,0.0,0.0,0.5
2013-02-06,201302,206,깻잎,5980.728813559322,1055.3,2.59,,96.483,123.3,142.3,0.6666666666666666,4.666666666666667,77.0,2.0,1.3333333333333333,0.0,0.6666666666666666
2013-02-07,201302,207,깻잎,6183.389830508475,1055.3,2.59,,96.483,123.3,142.3,-6.0,10.5,43.0,0.0,3.0,3.0,0.5
2013-02-08,201302,208,깻잎,6161.271186440678,1055.3,2.59,,96.483,123.3,142.3,-8.0,11.5,47.5,0.0,1.5,4.5,0.5
2013-02-12,201302,212,깻잎,6159.322033898305,1055.3,2.59,,96.483,123.3,142.3,-2.0,5.5,62.5,0.0,1.0,0.0,0.5
2013-02-13,201302,213,깻잎,6568.64406779661,1055.3,2.59,,96.483,123.3,142.3,-1.0,12.0,54.0,0.0,0.5,4.5,0.0
2013-02-14,201302,214,깻잎,6755.169491525424,1055.3,2.59,,96.483,123.3,142.3,1.5,12.0,48.5,0.0,0.0,2.5,0.0
2013-02-15,201302,215,깻잎,6319.830508474576,1055.3,2.59,,96.483,123.3,142.3,1.5,9.5,36.5,0.0,2.0,3.5,0.5
2013-02-18,201302,218,깻잎,5398.474576271186,1055.3,2.59,,96.483,123.3,142.3,2.0,7.0,70.0,2.5,0.5,0.5,0.0
2013-02-19,201302,219,깻잎,4978.135593220339,1055.3,2.59,,96.483,123.3,142.3,0.0,8.0,31.5,0.0,2.0,3.5,0.5
2013-02-20,201302,220,깻잎,4529.067796610169,1055.3,2.59,,96.483,123.3,142.3,-1.5,10.0,35.5,0.0,1.5,4.5,0.5
2013-02-21,201302,221,깻잎,4462.033898305085,1055.3,2.59,,96.483,123.3,142.3,0.0,10.0,41.0,0.0,1.5,4.5,0.5
2013-02-22,201302,222,깻잎,4204.067796610169,1055.3,2.59,,96.483,123.3,142.3,1.0,9.5,59.5,1.0,1.0,0.0,0.5
2013-02-25,201302,225,깻잎,4148.559322033899,1055.3,2.59,,96.483,123.3,142.3,2.5,14.0,46.5,0.0,0.5,3.5,0.5
2013-02-26,201302,226,깻잎,4166.779661016949,1055.3,2.59,,96.483,123.3,142.3,4.0,10.5,55.0,0.0,0.5,0.0,0.5
2013-02-27,201302,227,깻잎,4131.864406779661,1055.3,2.59,,96.483,123.3,142.3,6.5,14.0,47.5,0.0,1.0,4.0,0.5
2013-02-28,201302,228,깻잎,3717.71186440678,1055.3,2.59,,96.483,123.3,142.3,8.5,21.5,33.5,0.0,1.0,4.0,0.0
2013-03-04,201303,304,깻잎,3915.593220338983,1055.3,2.59,,75.082,122.9,139.9,2.5,14.5,47.0,0.0,1.0,3.5,0.5
2013-03-05,201303,305,깻잎,4022.0338983050847,1055.3,2.59,,75.082,122.9,139.9,4.0,17.5,40.0,0.0,1.0,5.0,0.5
2013-03-06,201303,306,깻잎,3917.288135593221,1055.3,2.59,,75.082,122.9,139.9,7.5,20.5,39.5,0.0,1.0,4.0,0.5
2013-03-07,201303,307,깻잎,3904.06779661017,1055.3,2.59,,75.082,122.9,139.9,11.0,12.0,51.5,2.0,2.0,1.0,0.5
2013-03-08,201303,308,깻잎,3831.4406779661017,1055.3,2.59,,75.082,122.9,139.9,9.5,19.0,55.5,0.0,1.0,3.5,0.5
2013-03-11,201303,311,깻잎,3652.9661016949153,1055.3,2.59,,75.082,122.9,139.9,4.5,18.5,42.5,0.0,1.0,5.0,0.5
2013-03-12,201303,312,깻잎,3672.372881355932,1055.3,2.59,,75.082,122.9,139.9,9.5,20.0,52.0,0.5,1.5,3.0,0.5
2013-03-13,201303,313,깻잎,3719.830508474576,1055.3,2.59,,75.082,122.9,139.9,7.5,12.0,78.0,16.5,1.5,0.0,0.0
2013-03-14,201303,314,깻잎,3641.101694915254,1055.3,2.59,,75.082,122.9,139.9,4.5,8.5,58.0,0.0,1.0,2.0,0.0
2013-03-15,201303,315,깻잎,3522.542372881356,1055.3,2.59,,75.082,122.9,139.9,5.5,15.5,54.5,0.0,1.0,3.5,0.0
2013-03-18,201303,318,깻잎,3522.542372881356,1055.3,2.59,,75.082,122.9,139.9,10.5,9.5,72.0,26.0,1.5,1.0,0.0
2013-03-19,201303,319,깻잎,3556.4406779661017,1055.3,2.59,,75.082,122.9,139.9,12.0,15.5,53.0,0.0,1.5,3.0,0.0
2013-03-20,201303,320,깻잎,3613.728813559322,1055.3,2.59,,75.082,122.9,139.9,6.5,15.0,55.5,0.5,2.0,1.0,0.0
2013-03-21,201303,321,깻잎,3563.898305084746,1055.3,2.59,,75.082,122.9,139.9,3.0,15.0,38.0,0.0,1.5,5.0,0.0
2013-03-22,201303,322,깻잎,3477.71186440678,1055.3,2.59,,75.082,122.9,139.9,5.0,13.0,49.0,0.0,1.5,1.5,0.5
2013-03-25,201303,325,깻잎,3573.3050847457625,1055.3,2.59,,75.082,122.9,139.9,4.0,9.0,43.5,0.0,1.5,5.0,0.5
2013-03-26,201303,326,깻잎,3504.830508474576,1055.3,2.59,,75.082,122.9,139.9,5.0,17.0,43.5,0.0,1.0,5.0,0.5
2013-03-27,201303,327,깻잎,3524.6610169491523,1055.3,2.59,,75.082,122.9,139.9,10.0,18.5,46.0,0.0,1.0,5.0,0.5
2013-03-28,201303,328,깻잎,3466.0169491525426,1055.3,2.59,,75.082,122.9,139.9,11.0,18.0,42.0,0.0,1.5,4.5,0.5
2013-03-29,201303,329,깻잎,3567.71186440678,1055.3,2.59,,75.082,122.9,139.9,8.0,12.0,33.0,0.0,1.5,5.0,1.0
2013-04-01,201304,401,깻잎,3450.7258064516127,1055.3,2.59,,64.56,122.9,134.9,9.0,20.0,48.0,0.0,1.0,4.5,1.0
2013-04-02,201304,402,깻잎,3374.7580645161293,1055.3,2.59,,64.56,122.9,134.9,7.0,9.5,66.0,0.0,1.5,0.0,0.0
2013-04-03,201304,403,깻잎,3303.7903225806454,1055.3,2.59,,64.56,122.9,134.9,11.0,14.5,41.0,0.0,2.0,5.0,0.0
2013-04-04,201304,404,깻잎,3292.0967741935483,1055.3,2.59,,64.56,122.9,134.9,12.0,17.0,42.5,0.0,1.5,5.0,0.5
2013-04-05,201304,405,깻잎,3134.032258064516,1055.3,2.59,,64.56,122.9,134.9,13.0,19.5,48.5,0.0,1.0,3.0,0.5
2013-04-08,201304,408,깻잎,3327.1774193548385,1055.3,2.59,,64.56,122.9,134.9,8.5,19.0,43.0,0.0,1.5,5.0,0.0
2013-04-09,201304,409,깻잎,3322.822580645161,1055.3,2.59,,64.56,122.9,134.9,8.0,9.5,31.5,0.0,3.5,4.0,0.5
2013-04-10,201304,410,깻잎,3500.2419354838707,1055.3,2.59,,64.56,122.9,134.9,5.0,8.5,41.0,0.0,2.5,3.5,0.5
2013-04-11,201304,411,깻잎,3539.2741935483878,1055.3,2.59,,64.56,122.9,134.9,7.0,11.5,41.5,0.5,3.0,5.0,0.5
2013-04-12,201304,412,깻잎,3706.209677419354,1055.3,2.59,,64.56,122.9,134.9,6.5,14.0,39.5,0.0,1.5,4.5,0.5
2013-04-15,201304,415,깻잎,3751.209677419354,1055.3,2.59,,64.56,122.9,134.9,6.5,13.5,38.0,0.0,0.5,0.5,1.0
2013-04-16,201304,416,깻잎,3877.5,1055.3,2.59,,64.56,122.9,134.9,17.5,24.5,48.5,0.0,2.0,4.5,1.0
2013-04-17,201304,417,깻잎,3944.677419354839,1055.3,2.59,,64.56,122.9,134.9,11.0,6.5,73.5,0.0,2.5,0.0,1.0
2013-04-18,201304,418,깻잎,3883.2258064516127,1055.3,2.59,,64.56,122.9,134.9,12.0,14.0,56.5,0.0,2.0,2.5,0.0
2013-04-19,201304,419,깻잎,3850.3225806451615,1055.3,2.59,,64.56,122.9,134.9,9.0,13.5,45.0,0.0,1.5,5.5,0.0
2013-04-22,201304,422,깻잎,3801.935483870968,1055.3,2.59,,64.56,122.9,134.9,11.0,19.0,44.0,0.0,0.5,5.0,0.0
2013-04-23,201304,423,깻잎,3718.790322580645,1055.3,2.59,,64.56,122.9,134.9,9.5,4.0,74.5,22.0,1.0,0.0,0.0
2013-04-24,201304,424,깻잎,3718.790322580645,1055.3,2.59,,64.56,122.9,134.9,13.5,11.5,65.0,2.0,1.5,3.5,0.0
2013-04-25,201304,425,깻잎,3740.3225806451615,1055.3,2.59,,64.56,122.9,134.9,11.0,13.5,64.5,0.0,1.0,1.5,0.0
2013-04-26,201304,426,깻잎,3711.290322580645,1055.3,2.59,,64.56,122.9,134.9,11.5,11.5,44.0,0.0,2.5,4.5,0.0
2013-04-29,201304,429,깻잎,3879.032258064516,1055.3,2.59,,64.56,122.9,134.9,14.5,9.5,68.5,9.0,2.0,1.0,0.0
2013-04-30,201304,430,깻잎,4086.532258064516,1055.3,2.59,,64.56,122.9,134.9,13.0,17.0,45.5,0.0,1.5,5.5,0.0
2013-05-02,201305,502,깻잎,3942.096774193548,1055.3,2.59,,62.427,122.1,136.4,11.5,13.0,0.0,0.0,1.0,4.5,0.0
2013-05-03,201305,503,깻잎,4008.467741935484,1055.3,2.59,,62.427,122.1,136.4,12.5,14.5,0.0,0.0,1.0,3.0,0.0
2013-05-06,201305,506,깻잎,3991.935483870968,1055.3,2.59,,62.427,122.1,136.4,17.5,19.0,0.0,0.0,1.5,6.0,0.0
2013-05-07,201305,507,깻잎,3914.9193548387098,1055.3,2.59,,62.427,122.1,136.4,15.5,15.5,55.0,0.0,1.5,5.5,0.5
